"all_restaurant","safety","taste","clean","service","speed","price"
"wztnDEbXD1VNvHMMPj2tMw",0.395637296834902,0.307142857142857,0.333734939759036,0.159375,0.0966494845360825,0.579710144927536
"zMPfZdODe82SL_zxnv7asg",0.596236099230111,0.497321428571429,0.0305220883534137,0.543125,0.638853092783505,0.506728778467909
"XcBRdmFOBEKmgKbPvz5s0g",NA,NA,0.0409638554216867,0.130625,0.866623711340206,NA
"Uj77Cm-azkhW-F-vMIBbfg",0.749358426005133,0.977678571428571,0.689156626506024,0.63625,0.736469072164949,0.658385093167702
"BaIRfAJzaqL0VKizwlTciw",0.740376390076989,0.708482142857143,NA,0.795625,0.682023195876289,0.795031055900621
"cFDpY9Y-s2yNnsqNk__xqQ",0.471770744225834,NA,0.304016064257028,0.93125,0.885953608247423,NA
"kU-PnJKZfYycGfHYE719Lg",0.0735671514114628,0.129464285714286,0.595582329317269,0.7759375,0.66784793814433,0.310041407867495
"ghovD5ZTGDQ5Q2U4ERddWw",0.841317365269461,0.7375,0.584738955823293,0.67875,0.645618556701031,0.40527950310559
"E9fhAPEnwiKkH85gmuYbdw",0.593242087254063,0.570982142857143,0.424096385542169,0.7046875,0.406894329896907,0.624741200828157
"GeeR1ScER2WpFoJs1sTjsA",0.422583404619333,0.0642857142857143,0.674698795180723,0.2728125,0.467783505154639,0.506728778467909
"j6wN7ZFx5bl2t4KfLaAbJQ",0.253635585970915,0.424553571428571,NA,0.7828125,0.353737113402062,0.40527950310559
"khHxKm1_x6syS5W2LTX0lw",NA,0.988392857142857,NA,NA,NA,0.0046583850931677
"UT7I809RZYVsRzUUsCDTbQ",0.95038494439692,0.889732142857143,NA,0.235,0.500966494845361,NA
"pIhteCW9zwjWzemoJwm4lw",0.332763045337896,0.361607142857143,0.883534136546185,0.190625,0.0895618556701031,0.821428571428571
"hV8LFG_UleDQFHvqzBPqPQ",0.715568862275449,0.683035714285714,0.424096385542169,0.67875,0.866623711340206,NA
"oqVcCVbwjcA1LXzGfR2z9w",0.332763045337896,NA,0.176305220883534,0.261875,0.530927835051546,0.0848861283643892
"-kTHAUKuzh7cFZjVAW55Ug",0.271171941830624,0.361607142857143,0.499598393574297,0.6496875,0.30090206185567,0.389751552795031
"Hl_RQeOOaEjWvO7eGkb1Lg",0.0158254918733961,0.0825892857142857,0.424096385542169,0.1003125,0.0157860824742268,0.0978260869565217
"hCxM2MH3cDaqozUDpydXZg",0.789136013686912,NA,0.22289156626506,0.235,0.696520618556701,NA
"f0O3dXG2t3QUFw8ogNRVjA",0.0654405474764756,NA,0.678313253012048,0.08625,0.357603092783505,NA
"q8TX-umIvle22sSC3kkHlw",0.715568862275449,0.683035714285714,0.912048192771084,0.9175,0.747422680412371,NA
"usdef3dIb6VXGV8peev2_w",0.679213002566296,0.844196428571429,0.595582329317269,0.5459375,0.722615979381443,0.506728778467909
"DNKb7_EJPGBULaUwL0mq8g",0.0278015397775877,0.138392857142857,0.584738955823293,0.5325,0.322164948453608,0.321428571428571
"bVE26iEtkEsAWZHMVyAPeQ",0.593242087254063,0.628571428571429,0.424096385542169,0.5071875,0.532860824742268,NA
"di3wdIs-q4Y3GHM2YFYIdg",0.083404619332763,NA,0.424096385542169,0.8834375,0.954574742268041,0.935300207039337
"pfGV7rxls65U-yusYR_zfw",NA,NA,0.0775100401606426,0.82875,0.0112757731958763,NA
"wSJflDkXz9BPxiqElNe0jw",0.134302822925577,NA,0.199598393574297,0.2284375,0.815077319587629,NA
"URmpCBod57A07npzwCp4bA",0.961505560307956,0.800446428571429,NA,0.82875,0.394329896907216,0.0641821946169772
"vc3z-aoBWCm8R94bfzU1dA",0.00342172797262618,0.889732142857143,0.912048192771084,0.3253125,0.594072164948454,NA
"RtDfRUa_ahMBVcoWzuh-9w",0.495295124037639,0.7375,0.912048192771084,0.8503125,0.662693298969072,0.728260869565217
"HfQm-rq78QfSeJmm0i1I9Q",0.795551753635586,0.541517857142857,0.869879518072289,0.5159375,0.761920103092783,0.261387163561077
"awGiEZOQ7ldhrzTbibpV2w",0.332763045337896,NA,0.304016064257028,0.4425,0.0805412371134021,NA
"dCPyV8XCEyE7pyUgzOCDKA",0.735671514114628,0.435267857142857,0.524497991967872,0.769375,0.830541237113402,0.506728778467909
"vcV1q5onsIMFhOBxwNow7A",0.611206159110351,0.587053571428571,0.22289156626506,0.09,0.791881443298969,0.841614906832298
"qou7HXpSiGdNzSmxhf59XA",0.715568862275449,0.0133928571428571,NA,0.991875,0.935889175257732,0.979813664596273
"n0gAJPW7-H9cS71FC5dSqg",NA,0.361607142857143,0.424096385542169,0.4153125,0.376288659793814,0.114389233954451
"9z7Nlp24nc4nUbtaQDKOAQ",0.905474764756202,NA,0.912048192771084,0.67875,0.866623711340206,NA
"8GHYb_wgp2eYPHsNvWrOVQ",0.679213002566296,0.641517857142857,0.176305220883534,0.4690625,0.920747422680412,NA
"2ySggR1WGE4A4cD03akTcQ",0.332763045337896,NA,0.424096385542169,0.8534375,0.594072164948454,0.300724637681159
"CKqHfvcqx73-Uz0xGMHL6Q",0.273738237810094,0.4125,0.497991967871486,0.24625,0.344716494845361,0.253623188405797
"65hBODeVEvHwi6jWMhR1ww",0.583404619332763,0.183035714285714,0.24136546184739,0.82875,0.842139175257732,0.233954451345756
"Dz5cc8BKyHc_8pUTxbCXkA",0.715568862275449,0.889732142857143,NA,0.130625,0.00257731958762887,0.506728778467909
"G4JLnk8TkeAhZ71V4Pof8A",0.409324208725406,0.417857142857143,0.761044176706827,0.495625,0.714561855670103,0.692546583850932
"n4J24P38xDD94slTrcp7qA",0.937553464499572,0.854910714285714,NA,0.5325,0.842139175257732,0.506728778467909
"Qwo5XmriFv2KAcNUwxl6_A",NA,0.361607142857143,0.84859437751004,0.075625,0.134987113402062,NA
"owV0aSgh4t_9aG56iPxGEw",0.252352437981181,0.176785714285714,0.424096385542169,0.160625,0.0940721649484536,0.274327122153209
"cWPk6POuAaK8eYrwZVt5TQ",0.45551753635586,0.452232142857143,NA,0.7375,0.758376288659794,0.894409937888199
"fl2TPNWrchkCbNEg0utjvw",0.208725406330197,0.475892857142857,0.337349397590361,0.274375,0.0818298969072165,0.506728778467909
"YYEm5MR6HMCQYI0k1wVnXA",NA,NA,0.112048192771084,0.075625,0.275451030927835,0.233954451345756
"C3Z5nHWtpalpMJDWWqurcw",NA,0.503571428571429,0.048995983935743,0.4796875,0.466494845360825,0.300724637681159
"j-cWaWDwmAeZZGSEERIcaQ",0.463644140290847,0.683035714285714,0.557831325301205,0.1828125,0.225837628865979,0.841614906832298
"DN7fUnbXuvasM0JU8Ii7aQ",0.986313088109495,NA,0.997991967871486,0.130625,0.0631443298969072,NA
"PXJH9H6fJslcNYHnVTgFCQ",NA,0.844196428571429,0.323694779116466,0.4190625,0.262564432989691,0.884057971014493
"Uc2PqdAPWPMxe6_YHB4wHQ",0.527373823781009,NA,0.604819277108434,0.1796875,0.0347938144329897,NA
"fu_holJh_R4kZklLnJZbtw",0.583404619332763,0.5625,0.978714859437751,0.9559375,0.688788659793814,NA
"ZsXooo1ndVmHWb9KZfvkaQ",0.970059880239521,0.25625,0.761044176706827,0.73875,0.866623711340206,0.351449275362319
"clmjilkPbjl3B5qRSHB1rQ",NA,NA,NA,NA,0.322164948453608,NA
"cprIQ1e2be5LD7jpPEyiSw",NA,0.361607142857143,0.424096385542169,0.8675,0.949420103092783,NA
"WZNW2rL5BSL4JdHe2Np2Qw",0.764328485885372,0.7375,NA,0.2678125,0.541237113402062,NA
"7dnXdS-vLMqGogRmTUi76A",0.972198460222412,0.844196428571429,0.876305220883534,0.7759375,0.473582474226804,0.996376811594203
"-ga9DRU4HE6Li9_tWH3_Fg",NA,NA,0.876305220883534,0.060625,0.365335051546392,NA
"nwjIvTxJt2GpMoKzuKWIBQ",0.201454234388366,0.229464285714286,0.23574297188755,0.614375,0.205541237113402,0.315217391304348
"9en49YH_NJmTOUqN2GO8LA",NA,NA,NA,0.260625,0.177190721649485,0.208592132505176
"ZjJzuxjpOTAPWTFbaX06ew",0.527373823781009,NA,0.73574297188755,0.3253125,0.73485824742268,0.300724637681159
"WkHVtY5voeLCvv61klhUnA",0.176218990590248,0.541517857142857,0.630522088353414,0.4153125,0.761920103092783,NA
"6aFrBN7Wr1XNS76U_GZ2yw",0.986313088109495,0.00535714285714286,0.424096385542169,0.9175,0.594072164948454,NA
"2J0mx9CAcP01RpwQkdBcGw",0.192472198460222,0.220535714285714,0.886345381526104,0.40375,0.208762886597938,NA
"nrxmMlgoiScXTLIGzv3o5Q",0.204875962360992,0.138392857142857,0.584738955823293,0.16,0.322164948453608,0.175983436853002
"avgWQOnKiRAoJiG4RMDeiQ",0.495295124037639,0.138392857142857,0.80281124497992,0.394375,0.187822164948454,NA
"iDuwJjTE5Sw_bb3aFSTBCg",NA,0.683035714285714,0.761044176706827,0.9653125,0.747422680412371,0.908902691511387
"9mYjIQ-9DKMuR8kM5M2gtw",0.560735671514115,0.541517857142857,0.630522088353414,0.9003125,0.682023195876289,0.795031055900621
"8r9G0fUJpCFnbFWMdzzdMw",0.083404619332763,0.0825892857142857,NA,0.7515625,0.117590206185567,NA
"CxvirkRLRYaspG6GKn73YQ",NA,NA,0.00240963855421687,0.0278125,0.594072164948454,0.0124223602484472
"2ggCa6Lfc3M2xtQwjwMPfg",NA,0.683035714285714,0.144979919678715,0.82875,0.322164948453608,0.131469979296066
"Na4PriVltR13E48ZdVRl6A",NA,0.641517857142857,0.714859437751004,0.4690625,0.722615979381443,0.884057971014493
"vUf4Zs8vaZy8-GU-Yi4H6A",NA,NA,NA,0.553125,0.415592783505155,NA
"CfwrsG76Wm4iLS22v_wAcg",0.127887082976903,0.233482142857143,0.0409638554216867,0.394375,0.211662371134021,NA
"yBTdIuZsQIbyZKn4i8n76A",NA,NA,NA,0.67875,0.162371134020619,NA
"2BKcHO7WQ0iGke6EBs_Dsg",NA,NA,0.424096385542169,0.5825,0.487757731958763,NA
"n8tzdLv8oREwZF6e8u7Hkw",0.332763045337896,NA,0.0775100401606426,0.4084375,0.107925257731959,NA
"4PxeFwWzGW5PnUkknwen3g",0.22027373823781,0.361607142857143,0.213654618473896,0.150625,0.0270618556701031,NA
"PHJpAJUUzNOpKgsJgjzuww",NA,0.7375,NA,0.3253125,0.774806701030928,NA
"t6tGkwfyFKKyvzTHpy_png",0.611206159110351,NA,0.424096385542169,0.435625,0.415592783505155,NA
"R13eqiLCi9m76DIaDCt7eA",NA,0.5625,0.24136546184739,0.7515625,0.509664948453608,0.233954451345756
"CP7TRCpeBr1sTtWqcfRHxQ",0.332763045337896,NA,0.883534136546185,0.1003125,0.225837628865979,0.233954451345756
"9qqhdkN4aeE6yvUiKg4F0Q",0.471770744225834,0.41875,0.340963855421687,0.105625,0.243234536082474,0.412008281573499
"401Ma310RUt_Vdl7DmCNYA",0.740376390076989,0.541517857142857,0.630522088353414,0.6115625,0.298969072164948,0.114389233954451
"o7aBPJhTR-R4TccTSfu-Ng",0.452095808383234,0.269642857142857,0.0775100401606426,0.47625,0.394329896907216,0.672360248447205
"KSw3FAh5d5Q3PdFO1Gevmw",NA,NA,NA,0.7515625,0.594072164948454,NA
"3LuQTKKb4DgS4nqL3UFyig",NA,0.641517857142857,NA,0.6246875,0.473582474226804,0.163561076604555
"lT4-nAyBJE2NJvi_dGwU5Q",0.0410607356715141,NA,NA,0.3253125,0.473582474226804,NA
"YTNgCm8-TlyLvkBXCGxeMg",NA,NA,NA,0.16875,NA,0.0641821946169772
"YEl2auKIbh2W9dUtFft-qA",NA,0.7375,0.24136546184739,0.3253125,0.152384020618557,0.233954451345756
"108nrHD9k3qtJPJZE9xmoA",0.854576561163388,0.833928571428571,0.209236947791165,0.61875,0.594072164948454,0.641821946169772
"940rOS3vKpqJMKtrsoatTA",0.0278015397775877,0.361607142857143,0.761044176706827,0.3253125,0.162371134020619,0.0305383022774327
"tLpkSwdtqqoXwU0JAGnApw",NA,0.361607142857143,0.714859437751004,0.8675,0.365335051546392,NA
"IhgJLOO3NMU1pzH6cyFKDg",NA,NA,0.912048192771084,0.9175,NA,0.979813664596273
"0DeOsUXPoxtfCzHJg76R-Q",NA,NA,NA,0.3253125,0.394329896907216,NA
"hZzwkAJG92KkszWO8PoOQA",NA,0.944196428571429,NA,0.4690625,0.949420103092783,0.163561076604555
"XkA8scf2M_-CirepJSACXg",0.679213002566296,0.641517857142857,0.176305220883534,0.7759375,0.594072164948454,NA
"KWYZJbxBioJwsxJysdUG9g",0.083404619332763,0.980803571428571,NA,0.9559375,NA,NA
"XqCBjmrmu8pNgADsKXo8vA",NA,NA,NA,0.67875,NA,NA
"LublHLftDDT9-RRDU2nv3Q",0.764328485885372,NA,NA,0.7515625,0.905927835051546,NA
"OOThzIpIiCRok8zaN0NPwQ",NA,0.641517857142857,0.714859437751004,0.3253125,0.473582474226804,NA
"NwWd3HpXXMRYFdyDFG8jkA",0.053464499572284,NA,NA,0.82875,0.815077319587629,NA
"v3kXkK9ga8jfgetr0Hb5Eg",0.134302822925577,NA,0.84859437751004,0.3253125,0.290914948453608,0.184782608695652
"zGAefi9-EH2DipsqipaOag",0.905474764756202,NA,0.995180722891566,0.9175,0.594072164948454,0.908902691511387
"t6ZOV444ggSYL0BaeAbx0Q",NA,0.361607142857143,0.968273092369478,0.9653125,0.994845360824742,NA
"oRBHoK2gnLTzcc71oQeQsg",0.860136869118905,0.641517857142857,0.714859437751004,0.8675,0.949420103092783,NA
"S9KZksiBeXvTs7qZ235v9g",0.642001710863986,0.361607142857143,NA,0.3253125,0.815077319587629,NA
"MwsLN3Lo2SEbldy0HvBYEw",NA,0.03125,NA,0.041875,NA,NA
"L6uLN1hGa7cTWtZ3VfB-HA",NA,NA,0.912048192771084,0.9175,0.322164948453608,NA
"FKtVtuM5vg1YN3Yn5yF1tA",NA,NA,0.912048192771084,0.67875,0.322164948453608,NA
"DY0svJCn6a6oNWbJzqaVoA",NA,NA,NA,0.981875,0.979381443298969,NA
"-8PU0Z4Q2Nc-sY0eBj4DiQ",0.483319076133447,NA,0.199598393574297,0.109375,0.225837628865979,0.506728778467909
"IBa73HTOPcKkRw4wennYaQ",0.134302822925577,0.0544642857142857,0.940160642570281,0.5825,0.935889175257732,NA
"gEEAZp22M1IpkLnsnIhpyg",0.0278015397775877,NA,NA,0.9175,0.322164948453608,NA
"2Bv_LNfBqTmgXsnfE-uo2A",NA,NA,NA,0.041875,0.322164948453608,NA
"aYoeWXcFXu2BsWuYIMd6Ow",0.0410607356715141,NA,NA,0.3253125,0.262564432989691,NA
"EdYYCH_lGk85y_meo5TNNQ",NA,NA,NA,0.056875,NA,0.506728778467909
"72Ptc5rl771CKsE0uZ2INQ",0.512831479897348,NA,0.0546184738955823,0.154375,0.198775773195876,0.163561076604555
"ETBF75ioO4JBnQoRTvHOsQ",NA,NA,0.00522088353413655,0.67875,0.322164948453608,NA
"WTluJrwTxVxZkXovV6cnnQ",NA,0.800446428571429,NA,0.94375,0.394329896907216,NA
"t9BPvhkUakhvr3TWDw-mXA",NA,NA,0.0775100401606426,0.5825,0.394329896907216,NA
"cOAG9-d6fpbizZlVPd11xA",NA,NA,0.912048192771084,0.495625,0.0206185567010309,0.979813664596273
"n3AHTASqE5QCfuq0AQpT5Q",NA,NA,0.0144578313253012,0.020625,0.45715206185567,0.131469979296066
"lvZOJWiwNymeBhOAgoy11w",NA,NA,0.912048192771084,NA,NA,NA
"AlNp5mSR8N7rAvONm8BXBQ",0.583404619332763,NA,0.00843373493975904,0.2425,0.0895618556701031,0.233954451345756
"xTKcIQ90mluHH0HGO-sVig",0.821214713430282,NA,0.0775100401606426,0.981875,NA,NA
"mUnCBLAKmKU56V3pIaXm-Q",NA,0.361607142857143,0.689156626506024,0.4503125,0.708118556701031,NA
"4tc3kLlLuiolIP4jJslYYw",0.642001710863986,0.09375,0.573092369477912,0.785,0.345682989690722,0.865942028985507
"-1ea69SVW-MJsaGQrA48dQ",0.332763045337896,0.541517857142857,0.424096385542169,0.2484375,0.174935567010309,NA
"-_O0VCqTfHWwweJsj7khNg",0.560735671514115,0.708482142857143,0.424096385542169,0.7628125,0.518363402061856,0.261387163561077
"BX-JlaAowcQ5FpPsS4d9rg",0.821214713430282,0.240178571428571,0.573092369477912,0.09125,0.290914948453608,NA
"-pKhASvKFolihdipQfQXyA",0.905474764756202,NA,NA,0.67875,0.985824742268041,0.908902691511387
"uf8WNaHKKssMUbQVg8nJ7g",0.420444824636441,0.361607142857143,0.275502008032128,0.435625,0.594072164948454,0.153726708074534
"eojBqWSuTXwFhrvVhTqVcA",0.332763045337896,0.0482142857142857,0.288353413654618,0.6065625,0.53479381443299,0.175983436853002
"fNAdDV7HCYnq6P69UGl7kg",0.476903336184773,0.860714285714286,0.359036144578313,0.795625,0.800257731958763,0.692546583850932
"4w3CXzYFboPjsjDHIXyVLg",0.500855431993157,0.267857142857143,0.494779116465863,0.376875,0.349226804123711,0.578674948240166
"y1H7Q7rN9JmySXvwDVYD8A",0.75235243798118,0.552232142857143,0.640963855421687,0.2696875,0.76610824742268,0.109730848861284
"haGstZfcH0IeRPncH2oFPQ",0.23267750213858,0.866071428571429,NA,0.78125,0.214561855670103,0.634575569358178
"HfNgywD3im9Im5n7hG-9qA",0.332763045337896,NA,NA,0.6246875,0.0966494845360825,NA
"pc8Zn3nuwm4o91vZgXTubA",0.332763045337896,0.595535714285714,0.530120481927711,0.9025,0.712628865979381,0.624741200828157
"cEtvNfDOSjvT7k_-fe8ISQ",0.10136869118905,0.683035714285714,NA,0.9653125,0.594072164948454,0.908902691511387
"F0su0DtTPhlgfAy0C-3JVw",0.185201026518392,0.109821428571429,0.616867469879518,0.3253125,0.394329896907216,0.770186335403727
"5HqV_R703e6jRhFVBAxhDQ",0.868263473053892,0.7375,0.24136546184739,0.9559375,0.430090206185567,NA
"V33QuCrynemAzfzC3eChoA",0.495295124037639,0.889732142857143,0.960642570281125,0.9375,0.905927835051546,0.728260869565217
"tB0zkiCxLjJwEPCRmwlVrA",0.332763045337896,0.494642857142857,0.276305220883534,0.851875,0.303479381443299,0.506728778467909
"tvESBMlJsaARw6hXoRCdjQ",NA,NA,0.0775100401606426,0.075625,0.394329896907216,NA
"nLN2hd7HFsehntXl3VUkhg",0.268177929854577,0.101785714285714,0.291566265060241,0.43,0.115335051546392,0.431159420289855
"70nmPKnAufzeKfRNVE0-Pg",0.611206159110351,0.992857142857143,0.599196787148594,0.435625,0.731958762886598,0.944616977225673
"8u6wAMmTMdJskMGLYo-5Iw",0.662104362703165,0.424553571428571,0.699598393574297,0.7515625,0.888530927835051,0.321428571428571
"R8L9VLO5jHfzPA5rHiujIA",0.423866552609068,0.220535714285714,0.73574297188755,0.79875,0.845360824742268,0.506728778467909
"jf_N8zWp30usaMLXdJs9Jg",0.446107784431138,0.273214285714286,0.323694779116466,0.130625,0.287048969072165,0.247929606625259
"gg2P2mTgHhWrpjPh3X85zA",NA,NA,NA,0.67875,0.0631443298969072,NA
"DTsCHmHjqWXBCzAkg0YzAA",0.491017964071856,0.476785714285714,0.865461847389558,0.974375,0.889175257731959,0.431159420289855
"-5DifC-lAFioAD_DLVgTMQ",0.516680923866553,0.697321428571429,0.790361445783132,0.70375,0.652061855670103,0.749482401656315
"LeqYXawjMwTf9x9Hx73R9A",0.151839178785287,0.459821428571429,0.424096385542169,0.09,0.107925257731959,NA
"pcs7jXj_mvuLQq6DQ3Ggcg",0.476903336184773,0.924553571428571,0.101204819277108,0.6115625,0.518363402061856,0.795031055900621
"03W4GFc3Ll01kxI7BPxRww",0.25491873396065,0.423214285714286,0.542168674698795,0.475,0.0985824742268041,0.614906832298137
"LOARujcfx-Ty_RUlcnYspg",0.112061591103507,0.158482142857143,0.340963855421687,0.08625,0.0103092783505155,NA
"uanNv8sJLEw3rUpqdiR8Rg",0.905474764756202,0.889732142857143,NA,0.998125,0.322164948453608,0.979813664596273
"AV72aytrW-z787seJAku2w",0.860136869118905,0.858035714285714,0.936546184738956,0.848125,0.740657216494845,0.898550724637681
"QJOr35t_jz9OPQ6IczMGJA",0.512831479897348,0.759375,0.424096385542169,0.4690625,0.66784793814433,0.506728778467909
"kEbdBwyqucFNNi0iCEmmPA",0.458083832335329,NA,0.867068273092369,0.4834375,0.0173969072164948,0.683229813664596
"vBMAdtlABJ1qb1ryaeOugA",0.697604790419162,0.975,0.625301204819277,0.810625,0.64819587628866,0.782091097308489
"OrX0D6xwxmymxfzWRatT7Q",0.504277159965783,0.782142857142857,0.518875502008032,0.76625,0.913659793814433,0.223084886128364
"e_3WKT-JRqI_raNpphkQzw",0.868263473053892,0.0825892857142857,0.80281124497992,0.82875,0.688788659793814,0.821428571428571
"lRfteK8D_8pfoFTk4ZuOqw",0.263900769888794,0.300892857142857,0.318072289156626,0.2596875,0.0782860824742268,0.422360248447205
"T1lOHMIas_PSflKY7duF_g",0.630453378956373,0.467857142857143,0.300401606425703,0.67875,0.547680412371134,0.506728778467909
"Is-_AVNBzjTWwB6uq0c5GA",NA,0.361607142857143,0.424096385542169,0.5825,0.914626288659794,0.281055900621118
"9qPEpiKhl0V_RIbYziwJ_g",0.789136013686912,0.00982142857142857,0.667469879518072,0.8575,0.123711340206186,0.0812629399585921
"1g6pAWy0Zh-mPVG_XSspLQ",0.877673224978614,0.0428571428571429,0.689156626506024,0.2284375,0.046069587628866,NA
"GgjzC6Ki7i4i_RG8pPVZnw",0.053464499572284,NA,NA,0.5825,0.394329896907216,NA
"xwEYTGJ_82ScbpXcheqqQw",0.764328485885372,0.0825892857142857,0.946987951807229,0.9559375,0.774806701030928,NA
"iJi9uluA-hFNc75lMYXSsA",0.176218990590248,0.541517857142857,0.424096385542169,0.5159375,0.96069587628866,0.261387163561077
"aHDJO8v0WfTRSE2NblNpDw",0.141573994867408,0.435267857142857,0.154618473895582,0.1003125,0.187822164948454,0.857660455486542
"ql2_5j1uHFoiP08wud6VNw",0.545765611633875,NA,0.616867469879518,0.16875,0.594072164948454,0.131469979296066
"zVcQuL6XvUL3Ut1i4vt7_g",NA,0.00178571428571429,NA,0.9559375,0.430090206185567,NA
"bdEB4XvUqhXSwzClNaOi0A",0.95295124037639,0.965625,NA,0.791875,0.653672680412371,0.364906832298137
"KKOmfySnxK96EtlgOU9Hjg",0.715568862275449,NA,0.84859437751004,0.5825,0.594072164948454,0.770186335403727
"EqDPh81h0giWRO4FxskP9A",0.764328485885372,0.7375,0.0232931726907631,0.8834375,0.430090206185567,0.506728778467909
"25dhzDnHub7k7lerzP24jw",0.185201026518392,0.520535714285714,NA,0.4084375,0.747422680412371,0.131469979296066
"E7TOyAtKL06CJp8SSM9WXg",0.796834901625321,NA,0.272690763052209,0.014375,0.101159793814433,0.758281573498965
"-uu7YbF9wzVdugDKb5DGaA",NA,0.587053571428571,0.424096385542169,0.949375,0.696520618556701,NA
"H-xe5Q4APIeQ-GCKvZ-odQ",0.0278015397775877,0.0464285714285714,0.424096385542169,0.8575,0.123711340206186,0.351449275362319
"UTodxk-Mjmvf_Zc7f5pdTw",NA,NA,0.232931726907631,0.1475,0.196520618556701,0.359730848861284
"VVitum45kCla5xkyclh4uA",NA,0.490625,0.176305220883534,0.261875,0.262564432989691,0.310041407867495
"x_0Vf8AVBk_auLnNHRjoVA",NA,0.641517857142857,0.817269076305221,0.7171875,0.173969072164948,NA
"Mc9sMBVNi53lqxHLCiLWiA",NA,NA,0.761044176706827,0.495625,0.225837628865979,NA
"Dr9LOH9UVaWmPh1Gkh6VkQ",0.860136869118905,0.983928571428571,0.876305220883534,0.7759375,0.530927835051546,0.310041407867495
"T0V6pK7kJWTrTiB788ED6g",0.00983746792130026,NA,0.968273092369478,0.5825,0.134987113402062,NA
"QbLCALa347d6D09WJ37HXQ",1,0.196428571428571,0.630522088353414,0.5159375,0.518363402061856,0.506728778467909
"XyNFUZW-uiu4pI4y700TJg",NA,NA,0.00843373493975904,0.3253125,0.03125,NA
"Y04W7U7KFsBP8WCtpO50wg",0.00983746792130026,NA,0.761044176706827,0.130625,0.322164948453608,NA
"QcRWhJ6xO5OgORFsJlYg2w",0.332763045337896,0.6625,0.272690763052209,0.3253125,0.247422680412371,0.0771221532091097
"zzbsLej_8KtTxGwJdOb09w",0.512831479897348,0.227678571428571,0.424096385542169,0.7171875,0.66784793814433,NA
